global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
2705, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2706, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2707, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2708, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2709, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2710, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2711, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2712, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2713, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2714, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2715, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2716, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2717, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2718, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2719, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2720, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2721, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2722, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2723, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2724, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2725, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2726, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2727, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2728, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2729, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2730, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2731, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2732, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2733, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2734, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2735, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2736, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2737, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2738, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2739, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2740, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2741, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2742, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2743, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2744, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2745, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2746, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2747, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2748, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2749, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2750, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2751, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2752, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2753, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2754, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2755, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2756, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2757, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2758, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2759, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2760, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2761, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2762, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2763, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2764, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2765, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2766, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2767, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2768, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2769, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2770, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2771, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2772, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2773, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2774, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2775, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2776, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2777, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2778, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2779, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2780, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2781, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2782, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2783, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2784, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2785, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2786, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2787, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2788, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2789, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2790, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2791, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2792, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2793, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2794, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2795, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2796, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2797, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2798, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2799, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2800, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2801, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2802, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2803, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2804, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2805, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2806, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2807, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2808, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2809, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2810, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2811, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2812, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2813, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2814, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2815, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2816, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2817, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2818, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2819, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2820, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2821, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2822, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2823, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2824, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2825, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2826, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2827, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2828, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2829, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2830, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2831, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2832, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2833, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2834, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2835, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2836, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2837, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2838, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2839, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2840, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2841, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2842, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2843, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2844, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2845, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2846, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2847, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2848, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2849, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2850, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2851, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2852, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2853, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2854, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2855, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2856, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2857, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2858, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2859, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2860, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2861, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2862, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2863, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2864, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2865, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2866, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2867, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2868, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2869, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2870, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2871, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2872, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2873, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2874, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2875, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2876, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2877, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2878, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2879, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2880, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2881, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2882, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2883, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2884, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2885, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2886, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2887, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2888, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2889, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2890, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2891, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2892, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2893, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2894, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2895, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2896, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2897, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2898, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2899, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2900, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2901, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2902, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2903, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2904, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2905, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2906, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2907, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2908, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2909, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2910, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2911, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2912, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2913, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2914, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2915, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2916, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2917, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2918, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2919, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2920, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2921, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2922, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2923, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2924, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2925, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2926, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2927, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2928, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2929, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2930, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2931, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2932, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2933, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2934, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2935, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2936, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2937, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2938, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2939, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2940, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2941, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2942, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2943, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2944, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2945, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2946, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2947, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2948, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2949, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2950, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2951, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2952, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2953, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2954, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2955, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2956, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2957, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2958, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2959, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2960, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2961, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2962, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2963, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2964, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2965, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2966, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2967, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2968, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2969, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2970, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2971, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2972, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2973, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2974, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2975, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2976, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2977, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2978, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2979, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2980, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2981, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2982, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2983, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2984, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2985, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2986, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2987, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2988, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2989, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2990, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
2991, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2992, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2993, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2994, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2995, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
2996, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
2997, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
2998, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
2999, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3000, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3001, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3002, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3003, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3004, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3005, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3006, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3007, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3008, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3009, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3010, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3011, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3012, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3013, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3014, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3015, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3016, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3017, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3018, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3019, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3020, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3021, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3022, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3023, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3024, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3025, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3026, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3027, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3028, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3029, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3030, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3031, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3032, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3033, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3034, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3035, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3036, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3037, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3038, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3039, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3040, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3041, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3042, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3043, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3044, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3045, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3046, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3047, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3048, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3049, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3050, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3051, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3052, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3053, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3054, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3055, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3056, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3057, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3058, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3059, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3060, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3061, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3062, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3063, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3064, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3065, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3066, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3067, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3068, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3069, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3070, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3071, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3072, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3073, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3074, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3075, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3076, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3077, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3078, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3079, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3080, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3081, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3082, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3083, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3084, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3085, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3086, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3087, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3088, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3089, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3090, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3091, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3092, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3093, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3094, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3095, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3096, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3097, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3098, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3099, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3100, 2, 0, 99, 2, 0, 0, 0.99, 199, 66.3333
3101, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3102, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3103, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3104, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3105, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3106, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3107, 3, 0, 130, 0, endgame, endgame, endgame, 329, 109.667
3108, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3109, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
3110, 3, 0, 0, 0, endgame, endgame, endgame, 199, 66.3333
3111, 1, 0, 100, 0, 0, 0, 0.99, 100, 50
3112, 2, 0, 99, 3, 0, 0, 0.99, 199, 66.3333
