global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
96, 3, 0, 90, 1, 1, 1, 0.99, 280, 70
97, 4, 2, 99, 0, 1, 1, 0.99, 379, 75.8
98, 5, 2, 99, 3, 1, 1, 0.99, 478, 79.6667
99, 6, 2, 0, 1, -1, -1, -1, 478, 79.6667
100, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
101, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
102, 3, 0, 90, 2, 1, 1, 0.99, 280, 70
103, 4, 0, 90, 0, 1, 1, 0.99, 370, 74
104, 5, 0, 99, 3, 1, 1, 0.99, 469, 78.1667
105, 6, 0, 130, 1, -1, -1, -1, 599, 99.8333
106, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
107, 2, 0, 99, 1, 1, 1, 0.99, 199, 66.3333
108, 3, 0, 90, 0, 1, 1, 0.99, 289, 72.25
109, 4, 0, 90, 3, 1, 1, 0.99, 379, 75.8
110, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
111, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
112, 2, 1, 99, 3, 1, 1, 0.99, 199, 66.3333
113, 3, 1, 90, 3, 1, 1, 0.99, 289, 72.25
114, 4, 1, 90, 0, 1, 1, 0.99, 379, 75.8
115, 5, 1, 99, 2, 1, 1, 0.99, 478, 79.6667
116, 6, 1, 130, 1, -1, -1, -1, 608, 101.333
117, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
118, 2, 1, 99, 3, 1, 1, 0.99, 199, 66.3333
119, 3, 1, 90, 2, 1, 1, 0.99, 289, 72.25
120, 4, 1, 90, 1, 1, 1, 0.99, 379, 75.8
121, 5, 2, 99, 2, 1, 1, 0.99, 478, 79.6667
122, 6, 2, 90, 0, 1, 1, 0.99, 568, 81.1429
123, 7, 2, 99, 3, 1, 1, 0.99, 667, 83.375
124, 8, 2, 130, 1, -1, -1, -1, 797, 99.625
125, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
126, 2, 2, 99, 3, 1, 1, 0.99, 199, 66.3333
127, 3, 2, 90, 1, 1, 1, 0.99, 289, 72.25
128, 4, 1, 99, 1, 1, 1, 0.99, 388, 77.6
129, 5, 1, 99, 3, 1, 1, 0.99, 487, 81.1667
130, 6, 1, 90, 1, 1, 1, 0.99, 577, 82.4286
131, 7, 1, 99, 2, 1, 1, 0.99, 676, 84.5
132, 8, 1, 90, 2, 1, 1, 0.99, 766, 85.1111
133, 9, 1, 90, 3, 1, 1, 0.99, 856, 85.6
134, 10, 1, 90, 2, 1, 1, 0.99, 946, 86
135, 11, 1, 90, 1, 1, 1, 0.99, 1036, 86.3333
136, 12, 1, 99, 2, 1, 1, 0.99, 1135, 87.3077
137, 13, 1, 90, 3, 1, 1, 0.99, 1225, 87.5
138, 14, 1, 90, 1, 1, 1, 0.99, 1315, 87.6667
139, 15, 2, 99, 0, 1, 1, 0.99, 1414, 88.375
140, 16, 2, 99, 1, 1, 1, 0.99, 1513, 89
141, 17, 2, 90, 1, 1, 1, 0.99, 1603, 89.0556
142, 18, 2, 90, 3, 1, 1, 0.99, 1693, 89.1053
143, 19, 2, 0, 1, -1, -1, -1, 1693, 89.1053
144, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
145, 2, 0, 99, 0, 1, 1, 0.99, 199, 66.3333
146, 3, 0, 90, 3, 1, 1, 0.99, 289, 72.25
147, 4, 0, 130, 1, -1, -1, -1, 419, 104.75
148, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
149, 2, 0, 99, 1, 1, 1, 0.99, 199, 66.3333
150, 3, 0, 90, 0, 1, 1, 0.99, 289, 72.25
151, 4, 0, 90, 2, 1, 1, 0.99, 379, 75.8
152, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
153, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
154, 2, 0, 99, 1, 1, 1, 0.99, 199, 66.3333
155, 3, 0, 90, 3, 1, 1, 0.99, 289, 72.25
156, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
157, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
158, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
159, 3, 2, 99, 3, 1, 1, 0.99, 289, 72.25
160, 4, 2, 90, 0, 1, 1, 0.99, 379, 75.8
161, 5, 2, 99, 1, 1, 1, 0.99, 478, 79.6667
162, 6, 2, 90, 1, 1, 1, 0.99, 568, 81.1429
163, 7, 2, 90, 1, 1, 1, 0.99, 658, 82.25
164, 8, 2, 90, 0, 1, 1, 0.99, 748, 83.1111
165, 9, 2, 90, 2, 1, 1, 0.99, 838, 83.8
166, 10, 2, 0, 1, -1, -1, -1, 838, 83.8
167, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
168, 2, 0, 99, 3, 1, 1, 0.99, 199, 66.3333
169, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
170, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
171, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
172, 3, 2, 99, 0, 1, 1, 0.99, 289, 72.25
173, 4, 2, 99, 2, 1, 1, 0.99, 388, 77.6
174, 5, 2, 0, 1, -1, -1, -1, 388, 77.6
175, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
176, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
177, 3, 2, 99, 3, 1, 1, 0.99, 289, 72.25
178, 4, 2, 90, 3, 1, 1, 0.99, 379, 75.8
179, 5, 2, 90, 0, 1, 1, 0.99, 469, 78.1667
180, 6, 2, 99, 2, 1, 1, 0.99, 568, 81.1429
181, 7, 2, 130, 1, -1, -1, -1, 698, 99.7143
182, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
183, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
184, 3, 2, 99, 1, 1, 1, 0.99, 289, 72.25
185, 4, 1, 99, 2, 1, 1, 0.99, 388, 77.6
186, 5, 1, 90, 3, 1, 1, 0.99, 478, 79.6667
187, 6, 1, 90, 0, 1, 0, 0.99, 568, 81.1429
188, 7, 1, 99, 3, 1, 1, 0.99, 667, 83.375
189, 8, 1, 0, 1, -1, -1, -1, 667, 83.375
190, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
191, 2, 2, 99, 1, 1, 1, 0.99, 199, 66.3333
192, 3, 2, 99, 1, 1, 1, 0.99, 298, 74.5
193, 4, 1, 99, 1, 1, 1, 0.99, 397, 79.4
194, 5, 2, 99, 1, 1, 1, 0.99, 496, 82.6667
195, 6, 1, 99, 2, 1, 1, 0.99, 595, 85
196, 7, 1, 90, 2, 1, 1, 0.99, 685, 85.625
197, 8, 1, 90, 1, 1, 1, 0.99, 775, 86.1111
198, 9, 1, 99, 2, 1, 1, 0.99, 874, 87.4
199, 10, 1, 90, 3, 1, 1, 0.99, 964, 87.6364
200, 11, 1, 90, 1, 1, 1, 0.99, 1054, 87.8333
201, 12, 1, 99, 2, 1, 1, 0.99, 1153, 88.6923
202, 13, 1, 90, 3, 1, 1, 0.99, 1243, 88.7857
203, 14, 1, 90, 0, 1, 1, 0.99, 1333, 88.8667
204, 15, 1, 99, 0, 1, 1, 0.99, 1432, 89.5
205, 16, 1, 90, 2, 1, 1, 0.99, 1522, 89.5294
206, 17, 1, 0, 1, -1, -1, -1, 1522, 89.5294
207, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
208, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
209, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
210, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
211, 2, 2, 99, 0, 1, 1, 0.99, 199, 66.3333
