global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward, end of game
15099, 2, 0, 90, 1, 1, 1, 0.226692, 1.38407e+06, 91.6545, 0
15100, 3, 1, 99, 0, 1, 0, 0.226659, 1.38417e+06, 91.6549, 0
15101, 4, 1, 99, 0, 1, 0, 0.226627, 1.38427e+06, 91.6554, 0
15102, 5, 1, 90, 3, 1, 0, 0.226594, 1.38436e+06, 91.6553, 0
15103, 6, 1, 130, 0, 1, 0, 0.226561, 1.38449e+06, 91.6579, 1
15104, 1, 0, 100, 0, 1, 1, 0.226529, 1.38459e+06, 91.6584, 0
15105, 2, 0, 99, 0, 1, 0, 0.226496, 1.38469e+06, 91.6589, 0
15106, 3, 0, 90, 0, 1, 0, 0.226464, 1.38478e+06, 91.6588, 0
15107, 4, 0, 90, 3, 1, 0, 0.226431, 1.38487e+06, 91.6587, 0
15108, 5, 0, 130, 2, 1, 0, 0.226398, 1.385e+06, 91.6612, 1
15109, 1, 0, 100, 0, 1, 0, 0.226366, 1.3851e+06, 91.6618, 0
15110, 2, 0, 99, 0, 1, 0, 0.226333, 1.3852e+06, 91.6623, 0
15111, 3, 0, 90, 3, 1, 0, 0.226301, 1.38529e+06, 91.6621, 0
15112, 4, 0, 130, 1, 1, 1, 0.226268, 1.38542e+06, 91.6647, 1
15113, 1, 0, 100, 0, 1, 0, 0.226235, 1.38552e+06, 91.6652, 0
15114, 2, 0, 99, 1, 1, 0, 0.226203, 1.38562e+06, 91.6657, 0
15115, 3, 0, 90, 2, 1, 0, 0.22617, 1.38571e+06, 91.6656, 0
15116, 4, 0, 0, 2, 1, 1, 0.226138, 1.38571e+06, 91.6595, 1
15117, 1, 0, 100, 1, 1, 0, 0.226105, 1.38581e+06, 91.6601, 0
15118, 2, 1, 99, 2, 1, 0, 0.226073, 1.38591e+06, 91.6606, 0
15119, 3, 1, 90, 0, 1, 0, 0.22604, 1.386e+06, 91.6605, 0
15120, 4, 1, 99, 0, 1, 0, 0.226007, 1.3861e+06, 91.661, 0
15121, 5, 1, 90, 0, 1, 1, 0.225975, 1.38619e+06, 91.6608, 0
15122, 6, 1, 90, 1, 1, 0, 0.225942, 1.38628e+06, 91.6607, 0
15123, 7, 1, 90, 3, 1, 0, 0.22591, 1.38637e+06, 91.6606, 0
15124, 8, 1, 0, 0, 1, 0, 0.225877, 1.38637e+06, 91.6546, 1
15125, 1, 0, 100, 0, 1, 0, 0.225845, 1.38647e+06, 91.6551, 0
15126, 2, 0, 99, 3, 1, 0, 0.225812, 1.38657e+06, 91.6556, 0
15127, 3, 0, 0, 3, 1, 0, 0.22578, 1.38657e+06, 91.6495, 1
15128, 1, 0, 100, 0, 1, 0, 0.225747, 1.38667e+06, 91.6501, 0
15129, 2, 0, 99, 0, 1, 0, 0.225715, 1.38676e+06, 91.6506, 0
15130, 3, 0, 90, 0, 1, 0, 0.225682, 1.38686e+06, 91.6505, 0
15131, 4, 0, 90, 2, 1, 0, 0.22565, 1.38694e+06, 91.6504, 0
15132, 5, 0, 130, 0, 1, 0, 0.225617, 1.38708e+06, 91.6529, 1
15133, 1, 0, 100, 3, 1, 0, 0.225585, 1.38718e+06, 91.6535, 0
15134, 2, 0, 90, 1, 1, 0, 0.225552, 1.38726e+06, 91.6533, 0
15135, 3, 1, 99, 0, 1, 0, 0.22552, 1.38736e+06, 91.6538, 0
15136, 4, 1, 99, 3, 1, 0, 0.225487, 1.38746e+06, 91.6543, 0
15137, 5, 1, 130, 2, 1, 0, 0.225455, 1.38759e+06, 91.6568, 1
15138, 1, 0, 100, 2, 1, 0, 0.225422, 1.38769e+06, 91.6574, 0
15139, 2, 0, 90, 0, 1, 0, 0.22539, 1.38778e+06, 91.6573, 0
15140, 3, 0, 99, 2, 1, 0, 0.225357, 1.38788e+06, 91.6578, 0
15141, 4, 0, 130, 1, 1, 0, 0.225325, 1.38801e+06, 91.6603, 1
15142, 1, 0, 100, 0, 1, 0, 0.225292, 1.38811e+06, 91.6609, 0
15143, 2, 0, 99, 1, 1, 0, 0.22526, 1.38821e+06, 91.6613, 0
15144, 3, 0, 90, 0, 1, 0, 0.225228, 1.3883e+06, 91.6612, 0
15145, 4, 0, 90, 3, 1, 0, 0.225195, 1.38839e+06, 91.6611, 0
15146, 5, 0, 130, 0, 1, 0, 0.225163, 1.38852e+06, 91.6637, 1
15147, 1, 0, 100, 2, 1, 0, 0.22513, 1.38862e+06, 91.6642, 0
15148, 2, 0, 90, 0, 1, 0, 0.225098, 1.38871e+06, 91.6641, 0
15149, 3, 0, 99, 2, 1, 0, 0.225065, 1.38881e+06, 91.6646, 0
15150, 4, 0, 0, 2, 1, 0, 0.225033, 1.38881e+06, 91.6585, 1
15151, 1, 0, 100, 0, 1, 0, 0.225001, 1.38891e+06, 91.6591, 0
15152, 2, 0, 99, 2, 1, 0, 0.224968, 1.38901e+06, 91.6596, 0
15153, 3, 0, 130, 2, 1, 0, 0.224936, 1.38914e+06, 91.6621, 1
15154, 1, 0, 100, 2, 1, 0, 0.224903, 1.38924e+06, 91.6626, 0
15155, 2, 0, 90, 3, 1, 0, 0.224871, 1.38933e+06, 91.6625, 0
15156, 3, 0, 90, 0, 1, 0, 0.224839, 1.38942e+06, 91.6624, 0
15157, 4, 0, 99, 3, 1, 0, 0.224806, 1.38952e+06, 91.6629, 0
15158, 5, 0, 0, 3, 1, 0, 0.224774, 1.38952e+06, 91.6569, 1
15159, 1, 0, 100, 2, 1, 1, 0.224742, 1.38962e+06, 91.6574, 0
15160, 2, 0, 90, 1, 1, 0, 0.224709, 1.38971e+06, 91.6573, 0
15161, 3, 1, 99, 1, 1, 1, 0.224677, 1.38981e+06, 91.6578, 0
15162, 4, 1, 99, 1, 1, 0, 0.224645, 1.38991e+06, 91.6583, 0
15163, 5, 1, 99, 3, 1, 0, 0.224612, 1.39e+06, 91.6588, 0
15164, 6, 1, 90, 2, 1, 0, 0.22458, 1.3901e+06, 91.6586, 0
15165, 7, 1, 90, 0, 1, 0, 0.224548, 1.39018e+06, 91.6585, 0
15166, 8, 1, 99, 3, 1, 0, 0.224515, 1.39028e+06, 91.659, 0
15167, 9, 1, 130, 0, 1, 1, 0.224483, 1.39041e+06, 91.6615, 1
15168, 1, 0, 100, 3, 1, 1, 0.224451, 1.39051e+06, 91.6621, 0
15169, 2, 0, 90, 3, 1, 0, 0.224418, 1.3906e+06, 91.662, 0
15170, 3, 0, 90, 0, 1, 1, 0.224386, 1.39069e+06, 91.6619, 0
15171, 4, 0, 99, 2, 1, 1, 0.224354, 1.39079e+06, 91.6624, 0
15172, 5, 0, 0, 2, 1, 0, 0.224321, 1.39079e+06, 91.6563, 1
15173, 1, 0, 100, 2, 1, 0, 0.224289, 1.39089e+06, 91.6569, 0
15174, 2, 0, 90, 1, 1, 0, 0.224257, 1.39098e+06, 91.6568, 0
15175, 3, 2, 99, 0, 1, 0, 0.224224, 1.39108e+06, 91.6572, 0
15176, 4, 2, 99, 2, 1, 0, 0.224192, 1.39118e+06, 91.6577, 0
15177, 5, 2, 130, 3, 1, 1, 0.22416, 1.39131e+06, 91.6603, 1
15178, 1, 0, 100, 1, 1, 0, 0.224128, 1.39141e+06, 91.6608, 0
15179, 2, 2, 99, 1, 1, 1, 0.224095, 1.39151e+06, 91.6613, 0
15180, 3, 2, 99, 1, 1, 0, 0.224063, 1.39161e+06, 91.6618, 0
15181, 4, 1, 99, 0, 1, 1, 0.224031, 1.39171e+06, 91.6623, 0
15182, 5, 1, 99, 3, 1, 0, 0.223998, 1.39181e+06, 91.6627, 0
15183, 6, 1, 0, 0, 1, 1, 0.223966, 1.39181e+06, 91.6567, 1
15184, 1, 0, 100, 3, 1, 0, 0.223934, 1.39191e+06, 91.6573, 0
15185, 2, 0, 90, 3, 1, 0, 0.223902, 1.392e+06, 91.6571, 0
15186, 3, 0, 90, 1, 1, 0, 0.223869, 1.39209e+06, 91.657, 0
15187, 4, 2, 99, 2, 1, 1, 0.223837, 1.39219e+06, 91.6575, 0
15188, 5, 2, 90, 1, 1, 0, 0.223805, 1.39228e+06, 91.6574, 0
15189, 6, 1, 99, 3, 1, 0, 0.223773, 1.39238e+06, 91.6579, 0
15190, 7, 1, 90, 3, 1, 0, 0.223741, 1.39246e+06, 91.6578, 0
15191, 8, 1, 90, 0, 1, 0, 0.223708, 1.39256e+06, 91.6577, 0
15192, 9, 1, 99, 3, 1, 0, 0.223676, 1.39265e+06, 91.6582, 0
15193, 10, 1, 130, 0, 1, 1, 0.223644, 1.39278e+06, 91.6607, 1
15194, 1, 0, 100, 1, 1, 0, 0.223612, 1.39288e+06, 91.6612, 0
15195, 2, 2, 99, 0, 1, 0, 0.223579, 1.39298e+06, 91.6617, 0
15196, 3, 2, 99, 2, 1, 0, 0.223547, 1.39308e+06, 91.6622, 0
15197, 4, 2, 0, 0, 1, 1, 0.223515, 1.39308e+06, 91.6562, 1
15198, 1, 0, 100, 1, 1, 1, 0.223483, 1.39318e+06, 91.6567, 0
15199, 2, 2, 99, 2, 1, 0, 0.223451, 1.39328e+06, 91.6572, 0
15200, 3, 2, 90, 3, 1, 0, 0.223419, 1.39337e+06, 91.6571, 0
15201, 4, 2, 90, 0, 1, 0, 0.223386, 1.39346e+06, 91.657, 0
15202, 5, 2, 99, 1, 1, 0, 0.223354, 1.39356e+06, 91.6575, 0
15203, 6, 2, 90, 1, 1, 1, 0.223322, 1.39365e+06, 91.6573, 0
15204, 7, 2, 90, 1, 1, 0, 0.22329, 1.39374e+06, 91.6572, 0
15205, 8, 2, 90, 2, 1, 0, 0.223258, 1.39383e+06, 91.6571, 0
15206, 9, 2, 0, 2, 1, 1, 0.223226, 1.39383e+06, 91.6511, 1
15207, 1, 0, 100, 0, 1, 0, 0.223193, 1.39393e+06, 91.6517, 0
15208, 2, 0, 99, 0, 1, 0, 0.223161, 1.39403e+06, 91.6521, 0
15209, 3, 0, 90, 1, 1, 1, 0.223129, 1.39412e+06, 91.652, 0
15210, 4, 0, 90, 0, 1, 1, 0.223097, 1.39421e+06, 91.6519, 0
15211, 5, 0, 90, 3, 1, 0, 0.223065, 1.3943e+06, 91.6518, 0
15212, 6, 0, 130, 3, 1, 0, 0.223033, 1.39443e+06, 91.6543, 1
15213, 1, 0, 100, 1, 1, 0, 0.223001, 1.39453e+06, 91.6549, 0
15214, 2, 2, 99, 0, 1, 0, 0.222969, 1.39463e+06, 91.6554, 0
15215, 3, 2, 99, 2, 1, 0, 0.222936, 1.39473e+06, 91.6558, 0
15216, 4, 2, 130, 2, 1, 0, 0.222904, 1.39486e+06, 91.6584, 1
15217, 1, 0, 100, 1, 1, 0, 0.222872, 1.39496e+06, 91.6589, 0
15218, 2, 1, 99, 3, 1, 0, 0.22284, 1.39506e+06, 91.6594, 0
15219, 3, 1, 90, 2, 1, 0, 0.222808, 1.39515e+06, 91.6593, 0
15220, 4, 1, 90, 0, 1, 0, 0.222776, 1.39524e+06, 91.6592, 0
15221, 5, 1, 99, 0, 1, 1, 0.222744, 1.39534e+06, 91.6597, 0
15222, 6, 1, 90, 3, 1, 0, 0.222712, 1.39542e+06, 91.6596, 0
15223, 7, 1, 130, 1, 1, 1, 0.22268, 1.39556e+06, 91.6621, 1
15224, 1, 0, 100, 1, 1, 0, 0.222648, 1.39566e+06, 91.6626, 0
15225, 2, 1, 99, 0, 1, 0, 0.222616, 1.39575e+06, 91.6631, 0
15226, 3, 1, 99, 0, 1, 0, 0.222584, 1.39585e+06, 91.6636, 0
15227, 4, 1, 90, 1, 1, 1, 0.222552, 1.39594e+06, 91.6635, 0
15228, 5, 1, 90, 3, 1, 0, 0.222519, 1.39603e+06, 91.6634, 0
15229, 6, 1, 130, 0, 1, 0, 0.222487, 1.39616e+06, 91.6659, 1
15230, 1, 0, 100, 0, 1, 0, 0.222455, 1.39626e+06, 91.6664, 0
15231, 2, 0, 99, 3, 1, 0, 0.222423, 1.39636e+06, 91.6669, 0
15232, 3, 0, 130, 2, 1, 1, 0.222391, 1.39649e+06, 91.6694, 1
15233, 1, 0, 100, 2, 1, 0, 0.222359, 1.39659e+06, 91.67, 0
15234, 2, 0, 90, 1, 1, 1, 0.222327, 1.39668e+06, 91.6699, 0
15235, 3, 2, 99, 2, 1, 1, 0.222295, 1.39678e+06, 91.6703, 0
15236, 4, 2, 90, 0, 1, 1, 0.222263, 1.39687e+06, 91.6702, 0
15237, 5, 2, 99, 2, 1, 0, 0.222231, 1.39697e+06, 91.6707, 0
15238, 6, 2, 130, 1, 1, 1, 0.222199, 1.3971e+06, 91.6732, 1
15239, 1, 0, 100, 0, 1, 0, 0.222167, 1.3972e+06, 91.6738, 0
15240, 2, 0, 99, 3, 1, 0, 0.222135, 1.3973e+06, 91.6743, 0
15241, 3, 0, 0, 2, 1, 0, 0.222103, 1.3973e+06, 91.6682, 1
15242, 1, 0, 100, 0, 1, 0, 0.222071, 1.3974e+06, 91.6688, 0
15243, 2, 0, 99, 2, 1, 1, 0.222039, 1.3975e+06, 91.6693, 0
15244, 3, 0, 0, 3, 1, 1, 0.222007, 1.3975e+06, 91.6633, 1
15245, 1, 0, 100, 2, 1, 1, 0.221975, 1.3976e+06, 91.6638, 0
15246, 2, 0, 90, 2, 1, 0, 0.221943, 1.39769e+06, 91.6637, 0
15247, 3, 0, 90, 0, 1, 0, 0.221911, 1.39778e+06, 91.6636, 0
15248, 4, 0, 99, 1, 1, 0, 0.22188, 1.39788e+06, 91.6641, 0
15249, 5, 0, 90, 2, 1, 0, 0.221848, 1.39797e+06, 91.664, 0
15250, 6, 0, 130, 3, 1, 1, 0.221816, 1.3981e+06, 91.6665, 1
15251, 1, 0, 100, 2, 1, 0, 0.221784, 1.3982e+06, 91.667, 0
15252, 2, 0, 90, 3, 1, 0, 0.221752, 1.39829e+06, 91.6669, 0
15253, 3, 0, 90, 2, 1, 0, 0.22172, 1.39838e+06, 91.6668, 0
15254, 4, 0, 90, 1, 1, 0, 0.221688, 1.39847e+06, 91.6667, 0
15255, 5, 2, 99, 0, 1, 0, 0.221656, 1.39857e+06, 91.6672, 0
15256, 6, 2, 99, 2, 1, 0, 0.221624, 1.39866e+06, 91.6676, 0
15257, 7, 2, 130, 2, 1, 0, 0.221592, 1.3988e+06, 91.6702, 1
15258, 1, 0, 100, 2, 1, 0, 0.22156, 1.3989e+06, 91.6707, 0
15259, 2, 0, 90, 3, 1, 0, 0.221528, 1.39898e+06, 91.6706, 0
15260, 3, 0, 90, 2, 1, 1, 0.221496, 1.39908e+06, 91.6705, 0
15261, 4, 0, 90, 2, 1, 1, 0.221465, 1.39916e+06, 91.6704, 0
15262, 5, 0, 90, 1, 1, 0, 0.221433, 1.39926e+06, 91.6703, 0
15263, 6, 1, 99, 3, 1, 0, 0.221401, 1.39935e+06, 91.6708, 0
15264, 7, 1, 90, 0, 1, 1, 0.221369, 1.39944e+06, 91.6706, 0
15265, 8, 1, 99, 3, 1, 0, 0.221337, 1.39954e+06, 91.6711, 0
15266, 9, 1, 0, 2, 1, 0, 0.221305, 1.39954e+06, 91.6651, 1
15267, 1, 0, 100, 1, 1, 0, 0.221273, 1.39964e+06, 91.6657, 0
15268, 2, 1, 99, 1, 1, 0, 0.221241, 1.39974e+06, 91.6661, 0
15269, 3, 1, 99, 0, 1, 0, 0.22121, 1.39984e+06, 91.6666, 0
15270, 4, 1, 99, 3, 1, 1, 0.221178, 1.39994e+06, 91.6671, 0
15271, 5, 1, 130, 3, 1, 0, 0.221146, 1.40007e+06, 91.6696, 1
15272, 1, 0, 100, 2, 1, 0, 0.221114, 1.40017e+06, 91.6702, 0
