global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward, end of game
10487, 3, 0, 90, 2, 1, 0, 0.123357, 1.0064e+06, 95.9482, 0
10488, 4, 0, 90, 3, 1, 0, 0.123322, 1.00649e+06, 95.9477, 0
10489, 5, 0, 90, 1, 1, 1, 0.123287, 1.00658e+06, 95.9471, 0
10490, 6, 2, 99, 0, 1, 0, 0.123251, 1.00668e+06, 95.9474, 0
10491, 7, 2, 99, 2, 1, 0, 0.123216, 1.00678e+06, 95.9477, 0
10492, 8, 2, 130, 2, 1, 0, 0.12318, 1.00691e+06, 95.9509, 1
10493, 1, 0, 100, 1, 1, 0, 0.123145, 1.00701e+06, 95.9513, 0
10494, 2, 1, 99, 0, 1, 0, 0.12311, 1.00711e+06, 95.9516, 0
10495, 3, 1, 99, 3, 1, 0, 0.123074, 1.00721e+06, 95.9519, 0
10496, 4, 1, 130, 0, 1, 0, 0.123039, 1.00734e+06, 95.9551, 1
10497, 1, 0, 100, 1, 1, 0, 0.123004, 1.00744e+06, 95.9555, 0
10498, 2, 1, 99, 0, 1, 0, 0.122968, 1.00754e+06, 95.9558, 0
10499, 3, 1, 99, 3, 1, 0, 0.122933, 1.00764e+06, 95.9561, 0
10500, 4, 1, 130, 2, 1, 1, 0.122898, 1.00776e+06, 95.9593, 1
10501, 1, 0, 100, 3, 1, 0, 0.122863, 1.00786e+06, 95.9597, 0
10502, 2, 0, 90, 2, 1, 0, 0.122827, 1.00796e+06, 95.9592, 0
10503, 3, 0, 90, 2, 1, 1, 0.122792, 1.00804e+06, 95.9586, 0
10504, 4, 0, 90, 3, 1, 0, 0.122757, 1.00814e+06, 95.958, 0
10505, 5, 0, 90, 2, 1, 1, 0.122722, 1.00822e+06, 95.9575, 0
10506, 6, 0, 90, 1, 1, 0, 0.122686, 1.00832e+06, 95.9569, 0
10507, 7, 1, 99, 0, 1, 0, 0.122651, 1.00841e+06, 95.9572, 0
10508, 8, 1, 99, 3, 1, 0, 0.122616, 1.00851e+06, 95.9575, 0
10509, 9, 1, 0, 2, 1, 0, 0.122581, 1.00851e+06, 95.9483, 1
10510, 1, 0, 100, 1, 1, 0, 0.122546, 1.00861e+06, 95.9487, 0
10511, 2, 1, 99, 0, 1, 0, 0.12251, 1.00871e+06, 95.949, 0
10512, 3, 1, 99, 3, 1, 0, 0.122475, 1.00881e+06, 95.9493, 0
10513, 4, 1, 0, 3, 1, 0, 0.12244, 1.00881e+06, 95.9402, 1
10514, 1, 0, 100, 2, 1, 0, 0.122405, 1.00891e+06, 95.9406, 0
10515, 2, 0, 90, 3, 1, 0, 0.12237, 1.009e+06, 95.94, 0
10516, 3, 0, 90, 1, 1, 0, 0.122335, 1.00909e+06, 95.9394, 0
10517, 4, 2, 99, 0, 1, 0, 0.1223, 1.00919e+06, 95.9397, 0
10518, 5, 2, 99, 2, 1, 0, 0.122265, 1.00929e+06, 95.94, 0
10519, 6, 2, 130, 0, 1, 0, 0.122229, 1.00942e+06, 95.9433, 1
10520, 1, 0, 100, 2, 1, 1, 0.122194, 1.00952e+06, 95.9436, 0
10521, 2, 0, 90, 1, 1, 0, 0.122159, 1.00961e+06, 95.9431, 0
10522, 3, 1, 99, 0, 1, 0, 0.122124, 1.00971e+06, 95.9434, 0
10523, 4, 1, 99, 3, 1, 0, 0.122089, 1.00981e+06, 95.9437, 0
10524, 5, 1, 130, 2, 1, 1, 0.122054, 1.00994e+06, 95.9469, 1
10525, 1, 0, 100, 3, 1, 0, 0.122019, 1.01004e+06, 95.9473, 0
10526, 2, 0, 90, 3, 1, 1, 0.121984, 1.01013e+06, 95.9467, 0
10527, 3, 0, 90, 3, 1, 0, 0.121949, 1.01022e+06, 95.9461, 0
10528, 4, 0, 90, 2, 1, 0, 0.121914, 1.01031e+06, 95.9456, 0
10529, 5, 0, 90, 2, 1, 0, 0.121879, 1.0104e+06, 95.945, 0
10530, 6, 0, 90, 1, 1, 0, 0.121844, 1.01049e+06, 95.9445, 0
10531, 7, 2, 99, 1, 1, 1, 0.121809, 1.01059e+06, 95.9447, 0
10532, 8, 1, 99, 0, 1, 0, 0.121774, 1.01068e+06, 95.945, 0
10533, 9, 1, 99, 3, 1, 0, 0.121739, 1.01078e+06, 95.9453, 0
10534, 10, 1, 130, 3, 1, 0, 0.121704, 1.01091e+06, 95.9486, 1
10535, 1, 0, 100, 2, 1, 0, 0.121669, 1.01101e+06, 95.9489, 0
10536, 2, 0, 90, 1, 1, 0, 0.121634, 1.0111e+06, 95.9484, 0
10537, 3, 1, 99, 0, 1, 1, 0.1216, 1.0112e+06, 95.9487, 0
10538, 4, 1, 99, 3, 1, 0, 0.121565, 1.0113e+06, 95.949, 0
10539, 5, 1, 130, 0, 1, 1, 0.12153, 1.01143e+06, 95.9522, 1
10540, 1, 0, 100, 1, 1, 0, 0.121495, 1.01153e+06, 95.9526, 0
10541, 2, 2, 99, 0, 1, 0, 0.12146, 1.01163e+06, 95.9529, 0
10542, 3, 2, 99, 2, 1, 0, 0.121425, 1.01173e+06, 95.9531, 0
10543, 4, 2, 130, 2, 1, 0, 0.12139, 1.01186e+06, 95.9564, 1
